nodeA,nodeB,weight
Sand,martell,1
Ellaria,Lannister,1
Ellaria,Hand,1
Cersei,Ellaria,1
Ellaria,Sand,1
Hand,Lannister,1
Lannister,Sand,1
Cersei,Hand,1
Hand,Sand,1
Cersei,Sand,1
Dorne,ellaria,6
Dorne,martell,5
Myrcella,martell,1
Greyjoy,Joffrey,1
Stark,dwarf,1
Kneel,lannister,5
Mm,lannister,7
Baelish,dontos,1
First,dontos,1
Sally,hamlet,4
Tully,hamlet,1
Sally,Tully,1
Slayer,thorne,1
Haigh,davos,1
Hand,shireen,1
Bloody,davos,1
Tyrell,martell,1
Greyjoys,lannister,4
Dorne,Greyjoys,1
Dorne,Westeros,2
Dorne,Targaryen,1
Greyjoys,Westeros,1
Greyjoys,Targaryen,1
Targaryen,Westeros,1
Dorne,podrick,1
Tommen,lannister,1
Joffrey,Tommen,1
Cersei,Tommen,1
Mother,olly,1
Miles,snow,1
Miles,Rayder,1
Karl,edd,1
Craster,Karl,2
Craster,Craster,1
Karl,snow,1
Queensguard,daario,1
Arryn,bronn,1
Joffrey,Vale,2
Dontos,baelish,1
Dontos,Joffrey,1
Viola,tyrell,1
Luthor,Viola,2
Luthor,Luthor,1
Grenn,snow,2
Craster,slynt,1
Snow,slynt,1
Craster,Snow,1
Name,locke,1
Kingsguards,lannister,1
Boros,lannister,1
II,brienne,1
Baratheon,brienne,1
II,Kingsguard,1
Baratheon,Kingsguard,1
Kingsguard,Kingslayer,1
Baratheon,II,1
II,Kingslayer,1
Baratheon,Kingslayer,1
Stark's,Stark's,4
Robb,sam,1
Bran,Sam,1
Bra,sam,1
Bra,Craster,1
Thorne,locke,1
Ahem,snow,1
Mormont,snow,4
Mance,Rayder,1
Mormont,Rayder,3
Mance,Mormont,1
Tanner,tanner,1
Alley,tanner,1
Alley,Tanner,1
Craster,sissy,1
Rast,tanner,1
Jon,meera,1
Highborn,tanner,1
Snow,rast,1
Baratheon,mormont,1
Joffrey,barristan,1
Baelish,knight,1
Baelish,lysa,1
Al,stark,1
Al,Arryn,1
Mummy,robin,1
Lannister,robin,1
Robin,lysa,4
Robin,Robin,1
Robin,stark,4
Vale,lysa,1
Trant,stark,2
Thoros,stark,1
Joffrey,Trant,1
Joffrey,Thoros,1
Cersei,Trant,1
Cersei,Thoros,1
Lannister,Trant,1
Thoros,Trant,1
Payne,Trant,1
Lannister,Thoros,1
Lannister,Payne,1
Payne,Thoros,1
Westeros,clegane,1
Brandon,lysa,2
Brandon,Brandon,1
Shh,lysa,1
Robin,Shh,1
Sansa's,brienne,1
Trant,clegane,1
Meryn,clegane,1
Meryn,Trant,1
Trant's,clegane,1
Kingsguard,podrick,1
Karl,grenn,1
Bottom,grenn,1
Bottom,Karl,1
Shh,karl,1
Stark,locke,1
Crow,morag,1
Craster,morag,1
Craster,Crow,1
Burn,morag,1
Calm,sallador,1
Lhara,sallador,1
Lhara,lhara,1
davos,me--,1
Bolton,greyjoy,3
Warden,greyjoy,1
Reek,Reek,1
Queen,missandei,2
Daenerys,hizdahr,1
Clegane,varys,1
Hound,varys,1
Kingsguard,varys,1
Oberyn,varys,1
Lys,martell,1
Joffrey,trant,2
Imp,trant,2
King,trant,1
Imp,Joffrey,4
Joffrey,King,2
Imp,Imp,1
Imp,King,2
Lys,pycelle,1
Oberyn,pycelle,1
Hollard,pycelle,1
Hollard,Stark,1
Lannister,shae,1
Sansa,shae,3
Joffrey,shae,2
Bronn,Cersei,1
Lannister,rorge,1
Coward,alliser,1
Snow,alliser,4
Tarly,alliser,1
Snow,Tarly,1
Softer,bronn,1
Stokeworth,bronn,1
Stokeworth,lannister,2
Shireen,selyse,1
Andal,daario,3
Naharis,mormont,1
Daario,targaryen,2
Kindness,targaryen,1
Shut,clegane,1
Kidney,brienne,1
Starks,pie,1
Sansa,podrick,4
Sansa,Sansa,1
Hound,podrick,3
Frey,brienne,1
Arryn,podrick,1
Stark's,podrick,1
Arryn,Stark's,1
Vale,robin,4
Winterfell,robin,2
Sansa,lysa,1
Jack,grenn,1
Jack,ed,1
Andal,worm,2
Stormborn,worm,1
Missandei,worm,3
Missandei,Stormborn,1
Bracken,bolton,1
Greyjoy,ralf,2
Bolton,ralf,2
Ironborn,ralf,1
Vale,royce,1
Vale,petyr,6
Arryn,petyr,4
Whoremonger,royce,1
Arryn,royce,2
Arryn,anya,2
Baelish,anya,3
Baelish,Baelish,5
Speak,royce,1
Royce,stark,2
Waymar,stark,1
Royce,Stark,1
Stark,Waymar,1
Royce,Waymar,1
Stark,royce,2
Vale,stark,5
Baelish,Joffrey,1
Baelish,Cersei,1
Cersei,Vale,1
Sansa,anya,1
Arryn,Baelish,3
Sansa,royce,2
Baelish,Royce,2
Shh,anya,1
Baelish,royce,2
Stark,petyr,4
Baratheon,petyr,1
King,petyr,1
Baratheon,Vale,2
King,Vale,2
Arryn,Baratheon,1
Baratheon,Stark,1
Lysa,petyr,1
Lysa,Stark,1
Stark,anya,1
Baelish,Stark,2
Robin,petyr,1
Baratheon,barristan,1
Cailin,bolton,2
Snow,bolton,4
Warden,roose,1
Bolton,Bolton,1
Hound,clegane,1
Arryn,clegane,1
Clegane,Hound,2
Hound,Stark,1
Arryn,Hound,1
Clegane,Stark,1
Arryn,Clegane,1
Arryn,guard,1
Petyr,robin,1
Orson,lannister,7
Lannister,Orson,1
Khuu,together,3
Khuu,Khuu,4
Khuu,lannister,2
Khuu,Orson,2
Volarik,lannister,1
Orson,Orson,3
Size,martell,1
Lannister,pycell,1
Martell,martell,3
Martell,Martell,1
Martell,mountain,1
Gilly,snow,2
Sheila,tormund,1
Crow,styr,1
Tarly,aemon,2
Thorne,pyp,1
Walker,pyp,1
Gilly,Tarly,2
Crows,tormund,1
Slynt,alliser,1
Alliser,grenn,1
Alliser,sam,2
Ed,snow,1
Snow,donnel,1
Jeor,snow,1
Kullback,mance,1
Wanna,mance,1
Snow,Wanna,1
Stark's,snow,2
Martells,lannister,1
Tyrell,Tyrell,3
Rhoynar,missandei,1
Calla,fennesz,1
Valyrian,man,2
Valyrian,missandei,1
Queen,Valyrian,1
Zala,missandei,1
Snow,tormund,5
Stark,girl,1
Stark,man,3
Said,stark,1
Lannister,clegane,2
Brienne,clegane,1
Brienne,Lannister,2
Mopatis,varys,1
Baratheon,varys,2
Westeros,varys,4
Baratheon,Mopatis,1
Mopatis,Westeros,1
Rat,worm,1
Nudho,missandei,2
Snow,melisandre,9
Bolton,snow,2
Stark's,baratheon,2
Bolton,baratheon,3
Winterfell,baratheon,2
Lannister,Winterfell,1
Mance,baratheon,1
Hurry,baratheon,1
Snow,baratheon,3
Hurry,Snow,1
Robin,baelish,1
Stark,podrick,5
Royce,baelish,2
Dorne,olyvar,2
Sunsnake,olyvar,1
Stonespear,olyvar,1
Stonespear,Sunsnake,1
Dorne,loras,2
Cersei,loras,1
Lannister,loras,1
Imp,varys,1
Kingslayer,varys,1
Tolos,daario,1
Dothraki,daario,5
Rayder,baratheon,3
Rayder,Westeros,1
Kneel,baratheon,2
Cersei,Frey,2
Baelish,podrick,1
Littlefinger,brienne,3
Bunch,brienne,1
Baelish,brienne,1
Sansa,brienne,8
Baelish,Sansa,1
Brienne,baelish,3
Stark's,baelish,2
Brienne,Stark's,1
alone--,brienne,1
Sansa,alone--,1
Podrick,brienne,3
Softer,lannister,1
Stokeworth,lollys,1
Bracken,bronn,1
Oberyn,doran,4
Lannister,ellaria,1
Lannister,Oberyn,1
Meereen,barristan,1
Meereen,mossador,1
Stormborn,mossador,1
Meereen,Stormborn,1
King,barristan,2
Kingsguard,barristan,1
Wildfire,barristan,1
Volantis,varys,2
Kevan,Lannister,1
Stark,sam,1
Stark,gilly,1
Gilly,shireen,1
Mormont,baratheon,1
baratheon,went,1
Thorne,davos,3
Kneel,Stark,1
Winterfell,snow,9
Thorne,janos,1
Slayer,janos,2
Snow,janos,1
Slayer,Snow,1
Slynt,sam,1
Gilly,Slynt,1
Snow,sam,2
Rayder,sam,1
Mormont,sam,2
Jon,Rayder,1
Jon,Mormont,2
Mormont,Mormont,1
Rayder,alliser,1
Snow,brothers,4
Worm,mossador,1
Margaery,bystanders,3
Husband,tyrell,1
Mother,tyrell,1
Cerwyn,bolton,2
Cerwyn,Stark,2
Cailin,stark,2
Ned,baelish,1
Bolton,baelish,4
Rayder's,snow,1
Tormund,baratheon,1
Thorne,baratheon,1
Stark's,hghar,1
Sansa,roose,4
Stark,woman,1
Aemon,snow,2
Aemon,Sam,1
Brian,snow,1
Alliser,Ranger,1
Scum,janos,1
Maiden,septon,1
Maiden,olyvar,1
Grandmaester,septon,1
Tyrell,septon,1
Grandmaester,Tyrell,1
Septon,septon,1
Littlefinger,qyburn,1
Hypocrisy,sparrow,1
Septon,lannister,3
Baelish,roose,2
Cersei,baelish,7
Mother,baelish,1
Margaery,Sansa,1
Cersei,Margaery,2
Margaery,Mother,1
Cersei,Sansa,2
Mother,Sansa,1
Cersei,Mother,1
Vale,roose,1
Lannister,Vale,1
Westeros,roose,1
Baelish,Westeros,1
Warden,baelish,2
Stark's,Warden,1
Volantene,varys,1
Oldtown,lannister,1
Dorne,bronn,3
Kingsguard,mace,1
Queen,lannister,1
Caulfield,sam,1
Bolton,sam,1
Watchers,sam,1
Winterfell,melisandre,1
Whent,baelish,1
Baratheon,baelish,1
Lyanna,baelish,1
Baratheon,Whent,1
Lyanna,Whent,1
Robert,Whent,1
Martell,Whent,1
Baratheon,Lyanna,1
Baratheon,Robert,1
Baratheon,Martell,1
Lyanna,Robert,1
Lyanna,Martell,1
Martell,Robert,1
Ramsay,baelish,1
Bolton,Ramsay,3
Oldtown,bronn,1
Lannister's,bronn,1
Dorne,Lannister's,1
Glad,bronn,1
Darnell,bronn,1
Bottom,bronn,1
Nym,elaria,2
Obara,elaria,2
Nym,Obara,2
Oberyn,elaria,1
Cersei,elaria,1
Lannister,obara,1
Dorne,obara,2
Dorne,Lannister,1
Doran,elaria,1
Oberyn,obara,1
Targaryen,mormont,1
Bottom,barristan,1
Starks,man,1
Sansa,greyjoy,3
Ramsay,walda,4
Sansa,bolton,2
Reek,Sansa,1
Stark,roose,5
Oldtown,sam,2
Aemon,gilly,1
Robert,Tarly,1
Snow,davos,10
Barristan,worm,1
Barristan,Naharis,1
Doom,lannister,2
Doom,Doom,1
Doom,mormont,1
Westeros,waif,1
Westeros,Winterfell,1
Stark,Westeros,1
Hurrah,lannister,1
Hurrah,Westeros,1
Daenerys,mormont,1
Qotho,mormont,1
Baelish,lancel,2
Lancel,lancel,1
Lancel,baelish,1
Grace,Stark,2
Grace,Winterfell,1
Kevan,baelish,1
Lannister,doran,1
Martell,doran,1
Dornishman,bronn,6
Dornishman,Dornishman,6
Oberyn,snakes,1
Jaime,myrcella,1
Martell,trystane,1
Trystane,myrcella,2
Jaime,trystane,1
Drop,areo,1
Sand,obara,1
Martell,obara,1
Martell,Sand,1
Dorne,Sand,1
Dorne,Martell,2
Joffrey,sparrow,1
Joffrey,loras,1
Margaery,sparrow,7
Margaery,olyvar,1
Ramsay,myranda,2
Hunt,stark,1
Mm,myranda,1
Aegon,sam,1
Greyjoy,Greyjoy,3
Targaryen,sam,1
Warden,bolton,4
Winterfell,bolton,2
Derryk,sam,1
Slayer,stark,1
Snow,derryk,1
Mereen,daario,1
Olenna,sparrow,2
Olenna,squire,1
Doran,areo,1
Bur,bronn,1
Bur,Dornishman,3
Dorne,tyene,1
Asshei,tyene,1
Farewell,tyene,1
Asshei,Farewell,1
Venison,lannister,1
Baelor,sparrow,2
Jorah,lannister,2
Lana,stark,1
Iit,stark,1
Lhara,stark,1
Lane--,stark,1
Iit,Lhara,1
Iit,Lane--,1
Lane--,Lhara,1
Lane,stark,1
Lane,hghar,1
Harbor,hghar,1
Harbor,Lane,1
Sparrow,qyburn,1
Kevan,qyburn,1
Margaery's,qyburn,1
Reek,stark,1
Robert,targaryen,3
Thirsty,septa,1
Tormund,bones,1
Crow,snow,1
Mance,loboda,1
Night,snow,1
Mance,Night,1
Tormund,karsi,1
Crow,elder,1
Crow,loboda,1
Johnna,karsi,1
Lokh,wun,1
Wun,tormund,1
Queen,davos,1
Vhagar,shireen,1
Uncle,myrcella,1
Trystane,lannister,5
Dorne,doran,3
Trystane,doran,2
Dorne,Oberyn,1
Dorne,Trystane,2
Oberyn,Trystane,1
Kingslayer,ellaria,1
Jaime,doran,1
Maegor,mace,1
Tyrell,banker,1
Brusco,prostitute,1
Anara,head,1
Aegon,shireen,1
Queen,announcer,1
Kings,hizdahr,1
Meereen,hizdahr,1
Valahd,targaryen,1
Bolton,melisandre,1
Gilly,Oldtown,1
Edd,sam,2
Aemon's,sam,1
Baratheon,podrick,1
Ramsay,stark,6
Warden,myranda,1
Ramsay,Warden,1
Forel,stark,1
Nudho,mormont,1
Rusty,lannister,1
Queen,daario,1
Jorah,daario,2
Jorah,Queen,2
Jorah,Jorah,1
Meereen,Meereen,2
Missandei,daario,1
Andal,Missandei,1
Robert,sparrow,1
Kingsguard,qyburn,1
Benjen,olly,1
Ranger,olly,1
Thorne,edd,2
Marsh,thorne,1
Yarwyck,thorne,1
Marsh,Yarwyck,1
Jon,edd,1
Bolt,edd,1
Walder,roose,1
Jon,greyjoy,1
Bolton,officer,1
Dorne,handmaiden,1
Unella,sparrow,2
Lay,doran,1
Lay,Oberyn,1
Martell,ellaria,1
Martell,Oberyn,1
Meereen,lannister,6
Daenerys,priest,1
Moro,bloodrider,1
Dothrak,bloodrider,1
Moro,moro,1
Bharbo,targaryen,1
Khal,moro,1
Dothrak,wife,1
Edd,watchman,2
Ned,rodrik,1
Ned,lyanna,5
Wylis,ned,1
Benjen,lyanna,1
Wylis,stark,2
Stark,forest,1
Cersei,storyteller,1
Lannister's,storyteller,1
Daenerys,missandei,1
Missandei,lannister,2
Missandei,Westeros,1
Stark's,karstark,1
Manderlys,bolton,1
Starks,karstark,1
Rob,karstark,1
Rob,Starks,1
Walda,wolkan,1
Bolton,karstark,1
Walda,bolton,1
Bolton,walda,3
Ramsay,Ramsay,2
Winterfell,walda,1
Rob,greyjoy,1
Ironborn,aeron,1
Gods,davos,1
Stannis,melisandre,1
Captain,gilly,1
Oldtown,gilly,2
Reed,raven,1
Dayne,stark,1
Stark,arthur,1
Learn,stark,1
Move,bloodrider,1
Drogo,matron,1
Khaleen,targaryen,1
Vala,varys,2
Vala,Vala,1
How's,qyburn,1
Dorne,qyburn,1
Grace,qyburn,1
Clegane,pycelle,1
Margaery,olenna,1
Grace,sparrow,2
Stark,waif,2
Rob,stark,1
Bran,Rob,1
Rickon,Rob,1
Hound,waif,1
Clegane,Lannister,1
Snow,smalljon,2
Winterfell,karstark,1
Knelt,smalljon,1
Stark,smalljon,1
Betray,throne,1
Wear,snow,1
Edd,snow,1
Shireen,davos,1
Royce,Vale,1
Gather,baelish,1
Gather,Vale,1
Westeros,razdal,1
Unburnt,lannister,1
Meereen,man,1
Drogo,mormont,1
Dothraki,leader,2
Mm,targaryen,1
Khaleen,woman,1
Dothrak,woman,1
Dothrak,Khaleen,1
Kings,lannister,1
Sparrow,lannister,2
Kings,Margaery,1
Margaery,Sparrow,2
Kings,Sparrow,1
Castle,greyjoy,1
Pyke,greyjoy,1
SNOW,stark,2
EDD,stark,2
EDD,SNOW,4
SNOW,SNOW,1
EDD,EDD,1
Rickon,snow,2
Snow,Winterfell,1
Rickon,Snow,1
Warden,snow,1
Khaleen,moro,1
Drogo,moro,1
Unharmed,stark,1
Stark's,stark,2
Brynden,baelish,1
Crane,hghar,1
Cersei,izembaro,1
Stark,bobono,1
Joffrey,crane,1
Crane,bobono,1
Bobono,crane,1
Crane,stark,3
Uncle,greyjoy,1
Ironborn,Yara,2
Ironborn,Ironborn,1
Euron,aeron,1
Greyjoy,aerson,1
Lannister,mormont,1
Andal,targaryen,1
Stormborn,kinvara,1
Hodor,meera,10
Walkers,snow,3
Walkers,Winterfell,2
Starks,davos,1
Karstarks,davos,2
Manderlys,davos,1
Karstarks,Starks,1
Manderlys,Starks,1
Karstarks,Manderlys,1
Karstarks,Rickon,1
Northerners,stark,1
Jon,davos,1
Tullys,stark,1
Stark's,Tullys,1
Tullys,davos,1
Ramsay,Winterfell,1
Sansa,snow,2
Comman,edd,1
Boiled,meera,1
Vale,rickard,1
Sam,sam,2
Sam,melessa,2
Fossoway,talla,1
Samwell,sam,1
Dickon,sam,1
Sooner,tyrell,1
Mm,dickon,1
Edd,Gilly,1
Joffrey,all,1
Margaery,all,1
Imp,clarenzo,1
Bianca,izembaro,1
Bobono,izembaro,1
Crane,izembaro,1
Crane,bianca,1
Nedo,izembaro,1
Tyrell,sparrow,1
Margaery,woman,1
Stark's,walder,1
Frey,lannister,1
Benjen,Jon,1
Children,benjen,1
Walkers,benjen,1
Westeros,daario,2
Meereen,Westeros,2
Stormborn,daario,2
Clegane,ray,1
Unella,tyrell,1
Karstarks,snow,2
Jaime,lothar,1
Lyanna,snow,1
Stark,lyanna,2
Sansa,lyanna,1
Bolton,lyanna,2
Lannister,lyanna,1
Lannister,Sansa,1
Mormont,davos,1
Mormont,Snow,3
North,davos,1
Kingslayer,brynden,3
Sansa,brynden,1
Ironborn,robett,2
Euron,greyjoy,1
Sweet,woman,1
Shut,crane,1
Podrick,bronn,1
Mm,podrick,1
Kingslayer,bryndel,1
Winterfell,brynden,1
Lannister,brynden,1
Cersei,Tyrell,2
Lannister,Tyrell,1
Delight,lannister,1
Martell,Stark,1
Starks,worm,1
Catelyn,Cersei,1
Tully,edmure,1
Riverrun,brynden,1
Stormborn,lannister,1
Rest,tormund,1
Rest,Snow,1
Ramsay,Rickon,2
Ramsay,Starks,2
Bolton,tormund,1
Loras,sparrow,2
Blackwater,lannister,1
Tullys,walder,1
Starks,walder,2
Stark,walder,1
Starks,Tullys,1
Stark,Tullys,1
Mormont,maester,1
Vale,snow,2
Baelish,snow,1
Littlefinger,Vale,1
Dorne,tyrell,1
Dorne,Tyrell,1
Olenna,ellaria,1
Queen,targaryen,2
Walder,walder,1
Walder,handmaiden,1
Ned,petyr,1
Robert,lyanna,1
Ned,Robert,1
Vale,knight,1
Cerwyn,lyanna,1
Stark's,lyanna,1
Bolton,Cerwyn,1
Cerwyn,Stark's,1
Mormont,manderly,1
Stark,manderly,1
Manderlys,manderly,1
Snow,manderly,1
Mormont,Stark,1
Manderlys,Mormont,1
Manderlys,Stark,1
Manderlys,Snow,1
Snow,glover,1
King,glover,1
King,Snow,1
Cersei,qyburn,3
Walder,frey,1
Reed,meera,2
Stark,meera,2
Reed,Reed,1
Reed,Stark,4
Eastwatch,snow,2
Karhold,snow,1
Karstarks,yohn,1
Karstark,snow,1
Umber,snow,1
Cersei,snow,4
Dothraki,Tyrell,2
Freys,lannister,1
Ironborn,lannister,1
Greyjoys,Lannister,1
Tarly,marwyn,1
Targaryen,marwyn,1
Targaryen,Tarly,1
Hound,petyr,1
Baelor,man,1
Thoros,sandor,2
Stormborn,mormont,2
Robert,varys,3
King,varys,1
Targaryen,targaryen,2
Proven,targaryen,1
Worm,varys,1
Daeneys,melisandre,1
Snow,varys,3
Cersei,Snow,2
Snow,targaryen,8
Dothraki,davos,2
Throne,lannister,1
King's,lannister,1
King's,Throne,1
Dothraki,Throne,1
Throne,Tyrell,1
Dothraki,King's,1
King's,Tyrell,1
Rickon,lannister,2
Dickon,dickon,2
Hornhill,lannister,1
Jaime,randyll,1
Tyrell,randyll,1
Olenna,randyll,1
Tarley,lannister,1
Greyscale,tarly,2
Knight,marwyn,1
Jorah,Mormont,1
Olenna,targaryen,2
Cersei,targaryen,11
Cersei,Westeros,2
Worm,lannister,1
Dorne,ellia,1
Westeros,tyrell,1
Jorah,tarly,2
Pilos,tarly,1
Greyscale,Jorah,1
Jorah,Pilos,1
Greyscale,Pilos,1
Pylos,marwyn,1
Mormont,tarly,1
Tarley,tarly,1
Jorah,Tarley,1
Rum,tarly,1
Shh,tarly,1
Cersei,man,1
Ary,pie,1
Snow,pie,1
King,wolkan,1
Tarley,snow,1
Catlyn,baelish,1
King,baelish,1
King,Sansa,1
Momma,tyene,3
Cersei,tyene,1
Cersei,Momma,1
Cersei,obara,1
Momma,obara,2
Momma,Momma,1
Knight,lannister,1
Volantis,melisandre,1
Unburnt,missandei,1
Bottom,Snow,1
Stark,Targaryen,3
Warden,targaryen,2
Warden,Warden,1
Cersei,davos,1
King,davos,1
Dothraki,King,1
Dothraki,Westeros,1
Daenerys,lannister,1
King,snow,1
Born,varys,1
Dorne,varys,1
Born,Dorne,1
Ellaria,varys,1
Greyjoys,varys,1
Ellaria,Greyjoys,1
Greyjoy,Lannister,1
Greyjoy,Westeros,1
Lannister,Westeros,1
Sand,lannister,1
Oberyn,Sand,1
Greyjoy's,tycho,1
Targaryen,tycho,1
Walkers,targaryen,1
Vicerys,targaryen,1
Sansa,guard,1
Greyjoy's,targaryen,1
Greyjoy's,lannister,2
Greyjoy's,Westeros,1
Widow,lannister,1
Cersei,Kingsguard,1
Cersei's,bronn,1
DICKON,randyll,1
Lannister,randyll,2
BAELISH,stark,1
Brandon,baelish,1
Summer,meera,1
Hodor,Summer,1
Rodrick,stark,3
Rodrick,man,2
Sansa,man,1
Jon,Stark,1
Dorne,targaryen,1
Brienne,podrick,1
Snow,missandei,1
Stark,missandei,1
Greyjoy,snow,1
Born,greyjoy,1
SNOW,greyjoy,1
Dothraki,greyjoy,1
Born,SNOW,1
Born,Dothraki,1
Dothraki,SNOW,1
TARLEY,randyll,1
DICKON,bronn,1
Lannister,drogon,3
DICKON,drogon,2
Screamers,drogon,1
DICKON,Lannister,2
Lannister,Screamers,1
DICKON,Screamers,1
Lannisters,lannister,1
Dothraki,Lannisters,2
Dothraki,Lannister,2
Lannister,targaryen,1
Dothraki,randyll,1
Tarley,dickon,2
Tarley,Tarley,2
DICKON,targaryen,2
DICKON,Dothraki,2
DICKON,DICKON,1
Tarley,targaryen,2
Margerey,lannister,1
Joffrey,Olenna,2
Margerey,Olenna,2
Olenna,Olenna,1
Joffrey,Margerey,1
Mormont,targaryen,1
Ravens,stark,1
Stark,tarly,3
Westeros,tarly,1
Moonstone,maester,1
Conquerer,maester,1
Jorah,davos,1
Vale,yohn,1
Stark,yohn,1
Dothraki,bronn,1
Clovis,davos,1
Wine,guard,1
Cersei,guard,1
Queens,lannister,1
Gendry,baratheon,1
Baratheon's,baratheon,2
Baratheon's,Gendry,1
SNOW,targaryen,1
JR,sam,1
Meynard,gilly,2
Meynardo,tarly,1
JR,tarly,1
Hound,snow,1
Mormont,thoros,1
Davos,snow,1
Rayder,tormund,1
THOROS,sandor,2
THOROS,THOROS,1
Claw,snow,1
Westeros,snow,1
Mormont,Westeros,1
Bran,Rodrick,2
Rodrick,Rodrick,1
Mordane,Robert,1
Knight,stark,1
Knight,Winterfell,1
Vale,Winterfell,1
Knight,Vale,1
Mormont,Sansa,1
Cersei,Mormont,1
Dick,tormund,2
Cock,sandor,1
Brienne,sandor,1
Dario,targaryen,1
Dario,Snow,2
Dario,lannister,1
bronn,brother--,1
Cersei,bronn,1
Lannister,sandor,1
Daenerys,snow,2
Jon,baelish,2
Dothraki,snow,1
Cersei,greyjoy,3
Ramsay,greyjoy,1
Ramsay,Yara,1
Yara,men,1
Baratheon,Lannister,1
Baelish,Winterfell,1
Treason,lannister,1
Tarly,stark,1
Jon's,stark,1
Daenerys,Stark,1
Hurry,stark,1
Winterfell,lyanna,1
Mm,greyjoy,1
Strickland,lannister,1
William,crayah,2
William,dirah,1
Eddie,crayah,1
Karstarks,varys,1
Motte,stark,1
Tarly,targaryen,1
Bran,tarly,2
Bran,Bran,1
Targaryen,tarly,2
Robert,tarly,1
Robert,Targaryen,1
Winterfell,tormund,1
Volantis,mormont,1
Meereen,mormont,1
Meereen,Volantis,1
Sansa,targaryen,2
Gilly,Sam,1
Walker,tarly,1
Thenn,edd,1
Gilly,tarly,1
Tarly,edd,1
Grenn,tarly,1
Glad,brienne,1
Eastwatch,brienne,1
Eastwatch,Glad,1
Lannister,Mm,1
Brienne,Hound,1
Brienne,Kneel,1
Arise,lannister,1
Mm-mm,tormund,1
Robert,snow,1
Targaryen,snow,1
Samwell,snow,1
Dany,snow,1
Sam,edd,2
Baratheon's,targaryen,1
Baratheon,targaryen,1
Gendry,man,1
Martha,varys,1
Varys,targaryen,1
Nudo,targaryen,1
Daybreak,snow,1
Cersei,Stark,1
Cersei,clegane,1
Escape,lannister,1
Faster,soldier,1
Mommy,vicky,1
Maegor,qyburn,1
Lannister,greyjoy,1
Dothraki,clegane,1
Targaryen,worm,1
Lannister,worm,1
Nudho,targaryen,1
Necessary,snow,1
Nudho,davos,1
Snow,worm,1
Imp,lannister,1
Brandon,lannister,1
Davos,lannister,1
